freq,val
4.0,10.16
4.15,10.2
4.3,10.24
4.46,10.28
4.63,10.33
4.8,10.37
4.98,10.42
5.16,10.47
5.36,10.52
5.55,10.58
5.76,10.64
5.98,10.7
6.2,10.76
6.43,10.83
6.67,10.9
6.91,10.97
7.17,11.04
7.44,11.11
7.71,11.19
8.0,11.26
