freq,val
4.0,-3.63
4.15,-3.07
4.3,-2.51
4.46,-1.95
4.63,-1.4
4.8,-0.84
4.98,-0.27
5.16,0.31
5.36,0.91
5.55,1.59
5.76,2.41
5.98,3.67
6.2,6.72
6.43,-7.52
6.67,-0.16
6.91,1.31
7.17,2.09
7.44,2.61
7.71,3.01
8.0,3.32
