freq,val
4.0,3.87
4.1,3.77
4.2,3.66
4.3,3.55
4.4,3.43
4.51,3.31
4.62,3.18
4.73,3.06
4.84,2.94
4.96,2.83
5.08,2.72
5.2,2.63
5.33,2.54
5.46,2.47
5.59,2.42
5.72,2.38
5.86,2.36
6.01,2.37
6.15,2.39
6.3,2.44
6.45,2.51
6.61,2.61
6.77,2.74
6.93,2.89
7.1,3.06
7.27,3.26
7.45,3.48
7.63,3.71
7.81,3.95
8.0,4.19
