freq,val
4.0,180.0
4.1,180.0
4.2,180.0
4.3,180.0
4.4,180.0
4.51,180.0
4.62,180.0
4.73,180.0
4.84,180.0
4.96,180.0
5.08,180.0
5.2,180.0
5.33,180.0
5.46,180.0
5.59,180.0
5.72,180.0
5.86,180.0
6.01,180.0
6.15,180.0
6.3,180.0
6.45,180.0
6.61,180.0
6.77,180.0
6.93,180.0
7.1,180.0
7.27,180.0
7.45,180.0
7.63,180.0
7.81,180.0
8.0,180.0
