freq,val
4.0,5.34
4.1,5.49
4.2,5.64
4.3,5.79
4.4,5.94
4.51,6.09
4.62,6.25
4.73,6.42
4.84,6.59
4.96,6.77
5.08,6.96
5.2,7.16
5.33,7.38
5.46,7.63
5.59,7.92
5.72,8.26
5.86,8.71
6.01,9.32
6.15,9.97
6.3,3.74
6.45,-0.7
6.61,4.38
6.77,5.86
6.93,6.62
7.1,7.11
7.27,7.48
7.45,7.78
7.63,8.04
7.81,8.27
8.0,8.48
