freq,val
4.0,11.06
4.1,11.11
4.2,11.16
4.3,11.21
4.4,11.26
4.51,11.31
4.62,11.37
4.73,11.42
4.84,11.48
4.96,11.54
5.08,11.6
5.2,11.66
5.33,11.72
5.46,11.78
5.59,11.85
5.72,11.91
5.86,11.98
6.01,12.05
6.15,12.1
6.3,11.94
6.45,11.81
6.61,12.22
6.77,12.32
6.93,12.4
7.1,12.47
7.27,12.54
7.45,12.6
7.63,12.66
7.81,12.72
8.0,12.78
