freq,val
4.0,4.66
4.15,4.8
4.3,4.98
4.46,5.23
4.63,5.53
4.8,5.9
4.98,6.32
5.16,6.8
5.36,7.3
5.55,7.82
5.76,8.29
5.98,8.7
6.2,8.99
6.43,9.18
6.67,9.29
6.91,9.37
7.17,9.5
7.44,9.73
7.71,10.11
8.0,10.66
