freq,ang,val
4.0,-180.0,-9.47
4.15,-180.0,-9.46
4.3,-180.0,-9.45
4.46,-180.0,-9.45
4.63,-180.0,-9.44
4.8,-180.0,-9.43
4.98,-180.0,-9.42
5.16,-180.0,-9.42
5.36,-180.0,-9.41
5.55,-180.0,-9.4
5.76,-180.0,-9.38
5.98,-180.0,-9.37
6.2,-180.0,-9.36
6.43,-180.0,-9.34
6.67,-180.0,-9.33
6.91,-180.0,-9.31
7.17,-180.0,-9.29
7.44,-180.0,-9.28
7.71,-180.0,-9.26
8.0,-180.0,-9.23
4.0,-176.0,-9.68
4.15,-176.0,-9.67
4.3,-176.0,-9.67
4.46,-176.0,-9.66
4.63,-176.0,-9.65
4.8,-176.0,-9.64
4.98,-176.0,-9.64
5.16,-176.0,-9.63
5.36,-176.0,-9.62
5.55,-176.0,-9.61
5.76,-176.0,-9.59
5.98,-176.0,-9.58
6.2,-176.0,-9.57
6.43,-176.0,-9.55
6.67,-176.0,-9.54
6.91,-176.0,-9.52
7.17,-176.0,-9.5
7.44,-176.0,-9.48
7.71,-176.0,-9.46
8.0,-176.0,-9.44
4.0,-172.0,-10.36
4.15,-172.0,-10.36
4.3,-172.0,-10.35
4.46,-172.0,-10.34
4.63,-172.0,-10.33
4.8,-172.0,-10.33
4.98,-172.0,-10.32
5.16,-172.0,-10.31
5.36,-172.0,-10.29
5.55,-172.0,-10.28
5.76,-172.0,-10.27
5.98,-172.0,-10.26
6.2,-172.0,-10.24
6.43,-172.0,-10.22
6.67,-172.0,-10.21
6.91,-172.0,-10.19
7.17,-172.0,-10.17
7.44,-172.0,-10.15
7.71,-172.0,-10.12
8.0,-172.0,-10.1
4.0,-168.0,-11.72
4.15,-168.0,-11.71
4.3,-168.0,-11.7
4.46,-168.0,-11.69
4.63,-168.0,-11.68
4.8,-168.0,-11.67
4.98,-168.0,-11.66
5.16,-168.0,-11.65
5.36,-168.0,-11.63
5.55,-168.0,-11.62
5.76,-168.0,-11.6
5.98,-168.0,-11.58
6.2,-168.0,-11.56
6.43,-168.0,-11.54
6.67,-168.0,-11.52
6.91,-168.0,-11.5
7.17,-168.0,-11.48
7.44,-168.0,-11.45
7.71,-168.0,-11.42
8.0,-168.0,-11.39
4.0,-164.0,-14.43
4.15,-164.0,-14.42
4.3,-164.0,-14.4
4.46,-164.0,-14.39
4.63,-164.0,-14.37
4.8,-164.0,-14.35
4.98,-164.0,-14.33
5.16,-164.0,-14.31
5.36,-164.0,-14.29
5.55,-164.0,-14.27
5.76,-164.0,-14.24
5.98,-164.0,-14.22
6.2,-164.0,-14.19
6.43,-164.0,-14.16
6.67,-164.0,-14.13
6.91,-164.0,-14.09
7.17,-164.0,-14.05
7.44,-164.0,-14.01
7.71,-164.0,-13.96
8.0,-164.0,-13.92
4.0,-160.0,-29.85
4.15,-160.0,-29.52
4.3,-160.0,-29.2
4.46,-160.0,-28.87
4.63,-160.0,-28.55
4.8,-160.0,-28.22
4.98,-160.0,-27.89
5.16,-160.0,-27.56
5.36,-160.0,-27.23
5.55,-160.0,-26.9
5.76,-160.0,-26.57
5.98,-160.0,-26.24
6.2,-160.0,-25.91
6.43,-160.0,-25.57
6.67,-160.0,-25.24
6.91,-160.0,-24.9
7.17,-160.0,-24.56
