freq,val
4.0,-23.43
4.1,-22.68
4.2,-21.94
4.3,-21.21
4.4,-20.48
4.51,-19.76
4.62,-19.04
4.73,-18.32
4.84,-17.61
4.96,-16.89
5.08,-16.18
5.2,-15.45
5.33,-14.72
5.46,-13.96
5.59,-13.16
5.72,-12.29
5.86,-11.26
6.01,-9.85
6.15,-7.05
6.3,-2.2
6.45,-17.5
6.61,-13.05
6.77,-11.42
6.93,-10.37
7.1,-9.54
7.27,-8.82
7.45,-8.17
7.63,-7.55
7.81,-6.96
8.0,-6.4
