freq,val
4.0,-23.33
4.15,-22.7
4.3,-22.07
4.46,-21.44
4.63,-20.82
4.8,-20.19
4.98,-19.56
5.16,-18.93
5.36,-18.3
5.55,-17.68
5.76,-17.05
5.98,-16.43
6.2,-15.8
6.43,-15.18
6.67,-14.55
6.91,-13.93
7.17,-13.31
7.44,-12.69
7.71,-12.07
8.0,-11.45
