freq,val
4.0,-10.15
4.15,-9.43
4.3,-8.71
4.46,-8.0
4.63,-7.29
4.8,-6.59
4.98,-5.89
5.16,-5.2
5.36,-4.52
5.55,-3.84
5.76,-3.18
5.98,-2.52
6.2,-1.87
6.43,-1.23
6.67,-0.62
6.91,-0.04
7.17,0.5
7.44,1.01
7.71,1.49
8.0,1.96
