freq,ang,val
4.0,-180.0,-6.91
4.15,-180.0,-6.91
4.3,-180.0,-6.9
4.46,-180.0,-6.89
4.63,-180.0,-6.88
4.8,-180.0,-6.88
4.98,-180.0,-6.87
5.16,-180.0,-6.86
5.36,-180.0,-6.85
5.55,-180.0,-6.84
5.76,-180.0,-6.83
5.98,-180.0,-6.81
6.2,-180.0,-6.8
6.43,-180.0,-6.79
6.67,-180.0,-6.77
6.91,-180.0,-6.75
7.17,-180.0,-6.73
7.44,-180.0,-6.72
7.71,-180.0,-6.69
8.0,-180.0,-6.67
4.0,-176.0,-6.97
4.15,-176.0,-6.97
4.3,-176.0,-6.96
4.46,-176.0,-6.96
4.63,-176.0,-6.95
4.8,-176.0,-6.94
4.98,-176.0,-6.93
5.16,-176.0,-6.92
5.36,-176.0,-6.91
5.55,-176.0,-6.9
5.76,-176.0,-6.89
5.98,-176.0,-6.88
6.2,-176.0,-6.86
6.43,-176.0,-6.85
6.67,-176.0,-6.83
6.91,-176.0,-6.81
7.17,-176.0,-6.8
7.44,-176.0,-6.78
7.71,-176.0,-6.76
8.0,-176.0,-6.73
4.0,-172.0,-7.17
4.15,-172.0,-7.16
4.3,-172.0,-7.16
4.46,-172.0,-7.15
4.63,-172.0,-7.14
4.8,-172.0,-7.13
4.98,-172.0,-7.12
5.16,-172.0,-7.11
5.36,-172.0,-7.1
5.55,-172.0,-7.09
5.76,-172.0,-7.08
5.98,-172.0,-7.07
6.2,-172.0,-7.05
6.43,-172.0,-7.04
6.67,-172.0,-7.02
6.91,-172.0,-7.0
7.17,-172.0,-6.98
7.44,-172.0,-6.96
7.71,-172.0,-6.94
8.0,-172.0,-6.92
4.0,-168.0,-7.51
4.15,-168.0,-7.5
4.3,-168.0,-7.49
4.46,-168.0,-7.48
4.63,-168.0,-7.48
4.8,-168.0,-7.47
4.98,-168.0,-7.46
5.16,-168.0,-7.45
5.36,-168.0,-7.44
5.55,-168.0,-7.43
5.76,-168.0,-7.41
5.98,-168.0,-7.4
6.2,-168.0,-7.38
6.43,-168.0,-7.37
6.67,-168.0,-7.35
6.91,-168.0,-7.33
7.17,-168.0,-7.31
7.44,-168.0,-7.29
7.71,-168.0,-7.27
8.0,-168.0,-7.24
4.0,-164.0,-8.01
4.15,-164.0,-8.01
4.3,-164.0,-8.0
4.46,-164.0,-7.99
4.63,-164.0,-7.98
4.8,-164.0,-7.97
