freq,val
4.0,10.71
4.15,10.81
4.3,10.9
4.46,11.0
4.63,11.09
4.8,11.18
4.98,11.27
5.16,11.36
5.36,11.44
5.55,11.49
5.76,11.53
5.98,11.57
6.2,11.59
6.43,11.61
6.67,11.62
6.91,11.63
7.17,11.63
7.44,11.63
7.71,11.64
8.0,11.65
