freq,val
4.0,0.56
4.1,0.59
4.2,0.62
4.3,0.65
4.4,0.68
4.51,0.71
4.62,0.74
4.73,0.78
4.84,0.81
4.96,0.85
5.08,0.89
5.2,0.93
5.33,0.97
5.46,1.02
5.59,1.06
5.72,1.11
5.86,1.16
6.01,1.21
6.15,1.26
6.3,1.32
6.45,1.38
6.61,1.44
6.77,1.5
6.93,1.56
7.1,1.63
7.27,1.69
7.45,1.76
7.63,1.84
7.81,1.91
8.0,1.98
