freq,val
4.0,24.0
4.15,23.5
4.3,23.0
4.46,22.5
4.63,22.0
4.8,21.5
4.98,21.0
5.16,21.0
5.36,20.5
5.55,21.0
5.76,21.0
5.98,21.0
6.2,21.5
6.43,22.0
6.67,22.5
6.91,23.0
7.17,23.5
7.44,24.0
7.71,24.5
8.0,25.0
