freq,val
4.0,-2.9
4.15,-2.25
4.3,-1.61
4.46,-0.97
4.63,-0.34
4.8,0.29
4.98,0.9
5.16,1.52
5.36,2.12
5.55,2.72
5.76,3.3
5.98,3.89
6.2,4.46
6.43,5.03
6.67,5.59
6.91,6.15
7.17,6.7
7.44,7.25
7.71,7.79
8.0,8.32
