freq,ang,val
4.0,-180.0,-1.84
4.15,-180.0,-1.84
4.3,-180.0,-1.84
4.46,-180.0,-1.84
4.63,-180.0,-1.84
4.8,-180.0,-1.84
4.98,-180.0,-1.83
5.16,-180.0,-1.83
5.36,-180.0,-1.83
5.55,-180.0,-1.83
5.76,-180.0,-1.83
5.98,-180.0,-1.82
6.2,-180.0,-1.82
6.43,-180.0,-1.82
6.67,-180.0,-1.82
6.91,-180.0,-1.81
7.17,-180.0,-1.81
7.44,-180.0,-1.81
7.71,-180.0,-1.8
8.0,-180.0,-1.8
4.0,-176.0,-2.08
4.15,-176.0,-2.09
4.3,-176.0,-2.09
4.46,-176.0,-2.1
4.63,-176.0,-2.11
4.8,-176.0,-2.12
4.98,-176.0,-2.13
5.16,-176.0,-2.14
5.36,-176.0,-2.15
5.55,-176.0,-2.15
5.76,-176.0,-2.16
5.98,-176.0,-2.16
6.2,-176.0,-2.16
6.43,-176.0,-2.16
6.67,-176.0,-2.16
6.91,-176.0,-2.16
7.17,-176.0,-2.16
7.44,-176.0,-2.16
7.71,-176.0,-2.16
8.0,-176.0,-2.16
4.0,-172.0,-2.8
4.15,-172.0,-2.85
4.3,-172.0,-2.89
4.46,-172.0,-2.94
4.63,-172.0,-2.98
4.8,-172.0,-3.03
4.98,-172.0,-3.07
5.16,-172.0,-3.12
5.36,-172.0,-3.16
5.55,-172.0,-3.17
5.76,-172.0,-3.19
5.98,-172.0,-3.21
6.2,-172.0,-3.22
6.43,-172.0,-3.23
6.67,-172.0,-3.24
6.91,-172.0,-3.24
7.17,-172.0,-3.25
7.44,-172.0,-3.25
7.71,-172.0,-3.26
8.0,-172.0,-3.26
4.0,-168.0,-4.11
4.15,-168.0,-4.22
4.3,-168.0,-4.34
4.46,-168.0,-4.45
4.63,-168.0,-4.57
4.8,-168.0,-4.69
4.98,-168.0,-4.81
5.16,-168.0,-4.93
5.36,-168.0,-5.04
5.55,-168.0,-5.06
5.76,-168.0,-5.1
5.98,-168.0,-5.12
6.2,-168.0,-5.15
6.43,-168.0,-5.16
6.67,-168.0,-5.17
6.91,-168.0,-5.17
7.17,-168.0,-5.18
7.44,-168.0,-5.18
7.71,-168.0,-5.19
8.0,-168.0,-5.2
4.0,-164.0,-6.21
4.15,-164.0,-6.47
4.3,-164.0,-6.73
4.46,-164.0,-7.01
4.63,-164.0,-7.29
4.8,-164.0,-7.57
4.98,-164.0,-7.85
5.16,-164.0,-8.13
5.36,-164.0,-8.37
5.55,-164.0,-8.38
5.76,-164.0,-8.41
5.98,-164.0,-8.42
6.2,-164.0,-8.41
6.43,-164.0,-8.38
6.67,-164.0,-8.33
6.91,-164.0,-8.28
7.17,-164.0,-8.24
7.44,-164.0,-8.2
7.71,-164.0,-8.17
8.0,-164.0,-8.16
4.0,-160.0,-9.85
4.15,-160.0,-10.53
4.3,-160.0,-11.29
4.46,-160.0,-12.13
4.63,-160.0,-13.07
4.8,-160.0,-14.1
4.98,-160.0,-15.26
5.16,-160.0,-16.6
5.36,-160.0,-18.16
5.55,-160.0,-17.36
5.76,-160.0,-16.8
5.98,-160.0,-16.18
6.2,-160.0,-15.53
6.43,-160.0,-14.9
6.67,-160.0,-14.33
6.91,-160.0,-13.83
7.17,-160.0,-13.42
7.44,-160.0,-13.1
7.71,-160.0,-12.86
8.0,-160.0,-12.71
4.0,-156.0,-17.65
4.15,-156.0,-17.43
4.3,-156.0,-15.83
4.46,-156.0,-14.5
4.63,-156.0,-13.55
4.8,-156.0,-12.88
4.98,-156.0,-12.44
5.16,-156.0,-12.2
5.36,-156.0,-12.17
5.55,-156.0,-12.76
5.76,-156.0,-13.35
5.98,-156.0,-14.08
6.2,-156.0,-15.01
6.43,-156.0,-16.18
6.67,-156.0,-17.72
6.91,-156.0,-19.86
7.17,-156.0,-23.36
7.44,-156.0,-43.26
7.71,-156.0,-24.49
8.0,-156.0,-22.3
4.0,-152.0,-11.77
4.15,-152.0,-11.32
4.3,-152.0,-10.97
4.46,-152.0,-10.7
4.63,-152.0,-10.52
4.8,-152.0,-10.43
4.98,-152.0,-10.44
5.16,-152.0,-10.54
5.36,-152.0,-10.77
5.55,-152.0,-11.37
5.76,-152.0,-11.99
5.98,-152.0,-12.71
6.2,-152.0,-13.55
6.43,-152.0,-14.5
6.67,-152.0,-15.58
6.91,-152.0,-16.78
7.17,-152.0,-18.06
7.44,-152.0,-19.36
7.71,-152.0,-20.53
8.0,-152.0,-21.39
4.0,-148.0,-10.49
4.15,-148.0,-10.34
4.3,-148.0,-10.27
4.46,-148.0,-10.26
4.63,-148.0,-10.32
4.8,-148.0,-10.46
4.98,-148.0,-10.69
5.16,-148.0,-11.02
5.36,-148.0,-11.47
5.55,-148.0,-12.25
5.76,-148.0,-13.07
5.98,-148.0,-14.02
6.2,-148.0,-15.1
6.43,-148.0,-16.32
6.67,-148.0,-17.66
6.91,-148.0,-19.07
7.17,-148.0,-20.44
7.44,-148.0,-21.57
7.71,-148.0,-22.24
8.0,-148.0,-22.42
4.0,-144.0,-10.81
4.15,-144.0,-10.84
4.3,-144.0,-10.95
4.46,-144.0,-11.13
4.63,-144.0,-11.4
4.8,-144.0,-11.76
4.98,-144.0,-12.23
5.16,-144.0,-12.83
5.36,-144.0,-13.61
5.55,-144.0,-14.71
5.76,-144.0,-15.97
5.98,-144.0,-17.47
6.2,-144.0,-19.28
6.43,-144.0,-21.51
6.67,-144.0,-24.27
6.91,-144.0,-27.63
7.17,-144.0,-30.76
7.44,-144.0,-30.87
7.71,-144.0,-28.73
8.0,-144.0,-26.84
4.0,-140.0,-12.21
4.15,-140.0,-12.42
4.3,-140.0,-12.71
4.46,-140.0,-13.1
4.63,-140.0,-13.6
4.8,-140.0,-14.25
4.98,-140.0,-15.07
5.16,-140.0,-16.13
5.36,-140.0,-17.53
5.55,-140.0,-19.48
5.76,-140.0,-22.21
5.98,-140.0,-27.25
6.2,-140.0,-29.81
6.43,-140.0,-25.52
6.67,-140.0,-24.55
6.91,-140.0,-24.74
7.17,-140.0,-25.83
7.44,-140.0,-28.07
7.71,-140.0,-33.07
8.0,-140.0,-34.86
4.0,-136.0,-14.89
4.15,-136.0,-15.29
4.3,-136.0,-15.8
4.46,-136.0,-16.46
4.63,-136.0,-17.31
4.8,-136.0,-18.43
4.98,-136.0,-19.94
5.16,-136.0,-22.18
5.36,-136.0,-26.35
5.55,-136.0,-32.19
5.76,-136.0,-25.59
5.98,-136.0,-23.85
6.2,-136.0,-23.28
6.43,-136.0,-23.36
6.67,-136.0,-23.97
6.91,-136.0,-25.12
7.17,-136.0,-26.93
7.44,-136.0,-29.76
7.71,-136.0,-34.67
8.0,-136.0,-50.99
4.0,-132.0,-20.57
4.15,-132.0,-21.2
4.3,-132.0,-22.03
4.46,-132.0,-23.11
4.63,-132.0,-24.61
4.8,-132.0,-26.87
4.98,-132.0,-31.33
5.16,-132.0,-33.36
5.36,-132.0,-28.46
5.55,-132.0,-27.02
5.76,-132.0,-26.4
5.98,-132.0,-26.32
6.2,-132.0,-26.69
6.43,-132.0,-27.47
6.67,-132.0,-28.75
6.91,-132.0,-30.64
7.17,-132.0,-33.52
7.44,-132.0,-38.44
7.71,-132.0,-52.63
8.0,-132.0,-52.74
4.0,-130.0,-120.01
4.15,-130.0,-122.79
4.3,-130.0,-129.42
4.46,-130.0,-124.68
4.63,-130.0,-127.01
4.8,-130.0,-133.63
4.98,-130.0,-135.83
5.16,-130.0,-137.47
5.36,-130.0,-131.76
5.55,-130.0,-135.38
5.76,-130.0,-133.97
5.98,-130.0,-137.57
6.2,-130.0,-138.6
6.43,-130.0,-139.56
6.67,-130.0,-139.32
6.91,-130.0,-140.39
7.17,-130.0,-138.06
7.44,-130.0,-138.6
7.71,-130.0,-139.16
8.0,-130.0,-138.73
4.0,-128.0,-21.91
4.15,-128.0,-22.89
4.3,-128.0,-24.24
4.46,-128.0,-26.21
4.63,-128.0,-29.77
4.8,-128.0,-36.95
4.98,-128.0,-28.91
5.16,-128.0,-26.64
5.36,-128.0,-25.57
5.55,-128.0,-25.36
5.76,-128.0,-25.49
5.98,-128.0,-26.0
6.2,-128.0,-26.9
6.43,-128.0,-28.29
6.67,-128.0,-30.38
6.91,-128.0,-33.69
7.17,-128.0,-41.19
7.44,-128.0,-40.01
7.71,-128.0,-40.18
8.0,-128.0,-42.61
4.0,-124.0,-18.98
4.15,-124.0,-20.56
4.3,-124.0,-23.07
4.46,-124.0,-29.18
4.63,-124.0,-26.55
4.8,-124.0,-22.86
4.98,-124.0,-21.23
5.16,-124.0,-20.39
5.36,-124.0,-20.06
5.55,-124.0,-20.35
5.76,-124.0,-20.93
5.98,-124.0,-21.9
6.2,-124.0,-23.39
6.43,-124.0,-25.65
6.67,-124.0,-29.56
6.91,-124.0,-41.74
7.17,-124.0,-31.69
7.44,-124.0,-31.5
7.71,-124.0,-35.91
8.0,-124.0,-33.33
4.0,-120.0,-19.3
4.15,-120.0,-22.26
4.3,-120.0,-33.82
4.46,-120.0,-23.22
4.63,-120.0,-20.37
4.8,-120.0,-18.97
4.98,-120.0,-18.22
5.16,-120.0,-17.92
5.36,-120.0,-18.0
5.55,-120.0,-18.66
5.76,-120.0,-19.65
5.98,-120.0,-21.16
6.2,-120.0,-23.51
6.43,-120.0,-27.88
6.67,-120.0,-33.17
6.91,-120.0,-27.8
7.17,-120.0,-27.32
7.44,-120.0,-29.26
7.71,-120.0,-47.08
8.0,-120.0,-28.95
4.0,-116.0,-21.67
4.15,-116.0,-32.72
4.3,-116.0,-21.95
4.46,-116.0,-19.26
4.63,-116.0,-17.9
4.8,-116.0,-17.16
4.98,-116.0,-16.84
5.16,-116.0,-16.87
5.36,-116.0,-17.26
5.55,-116.0,-18.27
5.76,-116.0,-19.74
5.98,-116.0,-22.03
6.2,-116.0,-26.36
6.43,-116.0,-31.1
6.67,-116.0,-25.73
6.91,-116.0,-24.9
7.17,-116.0,-25.89
7.44,-116.0,-29.8
7.71,-116.0,-31.14
8.0,-116.0,-26.75
4.0,-112.0,-29.65
4.15,-112.0,-22.01
4.3,-112.0,-19.07
4.46,-112.0,-17.61
4.63,-112.0,-16.79
4.8,-112.0,-16.4
4.98,-112.0,-16.36
5.16,-112.0,-16.65
5.36,-112.0,-17.34
5.55,-112.0,-18.73
5.76,-112.0,-20.82
5.98,-112.0,-24.58
6.2,-112.0,-33.14
6.43,-112.0,-24.97
6.67,-112.0,-23.59
6.91,-112.0,-23.92
7.17,-112.0,-25.98
7.44,-112.0,-34.36
7.71,-112.0,-27.89
8.0,-112.0,-25.98
4.0,-108.0,-23.51
4.15,-108.0,-19.73
4.3,-108.0,-17.99
4.46,-108.0,-17.02
4.63,-108.0,-16.51
4.8,-108.0,-16.35
4.98,-108.0,-16.52
5.16,-108.0,-17.05
5.36,-108.0,-18.03
5.55,-108.0,-19.85
5.76,-108.0,-22.85
5.98,-108.0,-31.88
6.2,-108.0,-25.58
6.43,-108.0,-23.27
6.67,-108.0,-22.97
6.91,-108.0,-24.02
7.17,-108.0,-27.24
7.44,-108.0,-33.43
7.71,-108.0,-26.64
8.0,-108.0,-26.38
4.0,-104.0,-21.45
4.15,-104.0,-19.14
4.3,-104.0,-17.89
4.46,-104.0,-17.19
4.63,-104.0,-16.88
4.8,-104.0,-16.89
4.98,-104.0,-17.23
5.16,-104.0,-17.96
5.36,-104.0,-19.22
5.55,-104.0,-21.56
5.76,-104.0,-26.14
5.98,-104.0,-28.78
6.2,-104.0,-24.1
6.43,-104.0,-22.99
6.67,-104.0,-23.26
6.91,-104.0,-24.91
7.17,-104.0,-29.7
7.44,-104.0,-29.89
7.71,-104.0,-26.56
8.0,-104.0,-27.9
4.0,-100.0,-21.37
4.15,-100.0,-19.62
4.3,-100.0,-18.63
4.46,-100.0,-18.1
4.63,-100.0,-17.91
4.8,-100.0,-18.05
4.98,-100.0,-18.53
5.16,-100.0,-19.42
5.36,-100.0,-20.96
5.55,-100.0,-23.88
5.76,-100.0,-31.97
5.98,-100.0,-26.83
6.2,-100.0,-24.25
6.43,-100.0,-23.69
6.67,-100.0,-24.35
6.91,-100.0,-26.5
7.17,-100.0,-33.76
7.44,-100.0,-29.38
7.71,-100.0,-27.45
8.0,-100.0,-30.66
4.0,-96.0,-22.79
4.15,-96.0,-21.31
4.3,-96.0,-20.46
4.46,-96.0,-20.02
4.63,-96.0,-19.92
4.8,-96.0,-20.14
4.98,-96.0,-20.72
5.16,-96.0,-21.74
5.36,-96.0,-23.5
5.55,-96.0,-26.99
5.76,-96.0,-39.34
5.98,-96.0,-27.66
6.2,-96.0,-25.8
6.43,-96.0,-25.54
6.67,-96.0,-26.44
6.91,-96.0,-29.0
7.17,-96.0,-41.11
7.44,-96.0,-30.63
7.71,-96.0,-29.46
8.0,-96.0,-34.99
4.0,-92.0,-27.27
4.15,-92.0,-25.9
4.3,-92.0,-25.12
4.46,-92.0,-24.73
4.63,-92.0,-24.67
4.8,-92.0,-24.93
4.98,-92.0,-25.55
5.16,-92.0,-26.65
5.36,-92.0,-28.53
5.55,-92.0,-32.39
5.76,-92.0,-39.06
5.98,-92.0,-31.93
6.2,-92.0,-30.35
6.43,-92.0,-30.22
6.67,-92.0,-31.24
6.91,-92.0,-34.04
7.17,-92.0,-52.01
7.44,-92.0,-35.05
7.71,-92.0,-34.25
8.0,-92.0,-41.99
4.0,-90.0,-125.82
4.15,-90.0,-123.35
4.3,-90.0,-125.48
4.46,-90.0,-124.07
4.63,-90.0,-123.3
4.8,-90.0,-127.21
4.98,-90.0,-131.71
5.16,-90.0,-135.93
5.36,-90.0,-134.22
5.55,-90.0,-140.75
5.76,-90.0,-144.62
5.98,-90.0,-138.66
6.2,-90.0,-142.54
6.43,-90.0,-140.13
6.67,-90.0,-141.13
6.91,-90.0,-140.14
7.17,-90.0,-139.04
7.44,-90.0,-152.23
7.71,-90.0,-139.82
8.0,-90.0,-139.41
4.0,-88.0,-27.41
4.15,-88.0,-26.03
4.3,-88.0,-25.25
4.46,-88.0,-24.86
4.63,-88.0,-24.8
4.8,-88.0,-25.07
4.98,-88.0,-25.69
5.16,-88.0,-26.79
5.36,-88.0,-28.67
5.55,-88.0,-32.53
5.76,-88.0,-39.19
5.98,-88.0,-32.06
6.2,-88.0,-30.48
6.43,-88.0,-30.35
6.67,-88.0,-31.38
6.91,-88.0,-34.17
7.17,-88.0,-52.15
7.44,-88.0,-35.19
7.71,-88.0,-34.38
8.0,-88.0,-42.12
4.0,-84.0,-23.21
4.15,-84.0,-21.73
4.3,-84.0,-20.88
4.46,-84.0,-20.44
4.63,-84.0,-20.34
4.8,-84.0,-20.56
4.98,-84.0,-21.14
5.16,-84.0,-22.17
5.36,-84.0,-23.92
5.55,-84.0,-27.41
5.76,-84.0,-39.76
5.98,-84.0,-28.08
6.2,-84.0,-26.23
6.43,-84.0,-25.96
6.67,-84.0,-26.86
6.91,-84.0,-29.43
7.17,-84.0,-41.53
7.44,-84.0,-31.05
7.71,-84.0,-29.89
8.0,-84.0,-35.41
4.0,-80.0,-22.11
4.15,-80.0,-20.36
4.3,-80.0,-19.37
4.46,-80.0,-18.84
4.63,-80.0,-18.66
4.8,-80.0,-18.79
4.98,-80.0,-19.27
5.16,-80.0,-20.17
5.36,-80.0,-21.71
