freq,val
4.0,9.78
4.1,9.91
4.2,10.06
4.3,10.2
4.4,10.34
4.51,10.48
4.62,10.61
4.73,10.74
4.84,10.85
4.96,10.97
5.08,11.07
5.2,11.17
5.33,11.26
5.46,11.35
5.59,11.44
5.72,11.54
5.86,11.64
6.01,11.74
6.15,11.86
6.3,11.97
6.45,12.1
6.61,12.21
6.77,12.31
6.93,12.39
7.1,12.45
7.27,12.5
7.45,12.54
7.63,12.56
7.81,12.59
8.0,12.61
