freq,val
4.0,2.79
4.15,2.99
4.3,3.18
4.46,3.37
4.63,3.55
4.8,3.73
4.98,3.9
5.16,4.06
5.36,4.22
5.55,4.37
5.76,4.52
5.98,4.66
6.2,4.79
6.43,4.92
6.67,5.05
6.91,5.17
7.17,5.28
7.44,5.39
7.71,5.49
8.0,5.59
