freq,val
4.0,8.64
4.15,9.04
4.3,9.45
4.46,9.85
4.63,10.23
4.8,10.57
4.98,10.87
5.16,11.1
5.36,11.29
5.55,11.43
5.76,11.56
5.98,11.69
6.2,11.84
6.43,12.02
6.67,12.23
6.91,12.42
7.17,12.57
7.44,12.67
7.71,12.73
8.0,12.77
