freq,val
4.0,0.22
4.15,0.23
4.3,0.25
4.46,0.27
4.63,0.29
4.8,0.31
4.98,0.33
5.16,0.36
5.36,0.39
5.55,0.41
5.76,0.45
5.98,0.48
6.2,0.51
6.43,0.55
6.67,0.59
6.91,0.64
7.17,0.68
7.44,0.73
7.71,0.79
8.0,0.84
