freq,ang,val
4.0,-180.0,-4.99
4.15,-180.0,-5.01
4.3,-180.0,-5.02
4.46,-180.0,-5.04
4.63,-180.0,-5.07
4.8,-180.0,-5.09
4.98,-180.0,-5.11
5.16,-180.0,-5.14
5.36,-180.0,-5.17
5.55,-180.0,-5.2
5.76,-180.0,-5.24
5.98,-180.0,-5.28
6.2,-180.0,-5.32
6.43,-180.0,-5.36
6.67,-180.0,-5.41
6.91,-180.0,-5.46
7.17,-180.0,-5.52
7.44,-180.0,-5.59
7.71,-180.0,-5.66
8.0,-180.0,-5.73
4.0,-176.0,-5.01
4.15,-176.0,-5.03
4.3,-176.0,-5.04
4.46,-176.0,-5.06
4.63,-176.0,-5.09
4.8,-176.0,-5.11
4.98,-176.0,-5.13
5.16,-176.0,-5.16
5.36,-176.0,-5.19
5.55,-176.0,-5.22
5.76,-176.0,-5.26
5.98,-176.0,-5.29
6.2,-176.0,-5.34
6.43,-176.0,-5.38
6.67,-176.0,-5.43
6.91,-176.0,-5.48
7.17,-176.0,-5.54
7.44,-176.0,-5.6
7.71,-176.0,-5.67
8.0,-176.0,-5.75
4.0,-172.0,-5.07
4.15,-172.0,-5.09
4.3,-172.0,-5.1
4.46,-172.0,-5.12
4.63,-172.0,-5.15
4.8,-172.0,-5.17
4.98,-172.0,-5.19
5.16,-172.0,-5.22
5.36,-172.0,-5.25
5.55,-172.0,-5.28
5.76,-172.0,-5.32
5.98,-172.0,-5.35
6.2,-172.0,-5.39
6.43,-172.0,-5.44
6.67,-172.0,-5.49
6.91,-172.0,-5.54
7.17,-172.0,-5.6
7.44,-172.0,-5.66
7.71,-172.0,-5.73
8.0,-172.0,-5.8
4.0,-168.0,-5.17
4.15,-168.0,-5.19
4.3,-168.0,-5.21
4.46,-168.0,-5.23
4.63,-168.0,-5.25
4.8,-168.0,-5.27
4.98,-168.0,-5.29
5.16,-168.0,-5.32
5.36,-168.0,-5.35
5.55,-168.0,-5.38
5.76,-168.0,-5.41
5.98,-168.0,-5.45
6.2,-168.0,-5.49
6.43,-168.0,-5.53
6.67,-168.0,-5.58
6.91,-168.0,-5.63
7.17,-168.0,-5.69
7.44,-168.0,-5.75
7.71,-168.0,-5.82
8.0,-168.0,-5.89
4.0,-164.0,-5.32
4.15,-164.0,-5.34
4.3,-164.0,-5.36
4.46,-164.0,-5.38
4.63,-164.0,-5.4
4.8,-164.0,-5.42
4.98,-164.0,-5.44
5.16,-164.0,-5.47
5.36,-164.0,-5.49
5.55,-164.0,-5.52
5.76,-164.0,-5.56
5.98,-164.0,-5.59
6.2,-164.0,-5.63
6.43,-164.0,-5.67
6.67,-164.0,-5.72
6.91,-164.0,-5.77
7.17,-164.0,-5.82
7.44,-164.0,-5.88
7.71,-164.0,-5.95
8.0,-164.0,-6.02
4.0,-160.0,-5.52
4.15,-160.0,-5.54
4.3,-160.0,-5.56
4.46,-160.0,-5.57
4.63,-160.0,-5.59
4.8,-160.0,-5.61
4.98,-160.0,-5.64
5.16,-160.0,-5.66
5.36,-160.0,-5.69
5.55,-160.0,-5.72
5.76,-160.0,-5.75
5.98,-160.0,-5.78
6.2,-160.0,-5.82
6.43,-160.0,-5.86
6.67,-160.0,-5.9
6.91,-160.0,-5.95
7.17,-160.0,-6.0
7.44,-160.0,-6.06
7.71,-160.0,-6.12
8.0,-160.0,-6.19
4.0,-156.0,-5.78
4.15,-156.0,-5.79
4.3,-156.0,-5.81
4.46,-156.0,-5.83
4.63,-156.0,-5.85
4.8,-156.0,-5.86
4.98,-156.0,-5.89
5.16,-156.0,-5.91
5.36,-156.0,-5.93
5.55,-156.0,-5.96
5.76,-156.0,-5.99
5.98,-156.0,-6.02
6.2,-156.0,-6.06
6.43,-156.0,-6.1
6.67,-156.0,-6.14
6.91,-156.0,-6.18
7.17,-156.0,-6.23
7.44,-156.0,-6.29
7.71,-156.0,-6.35
8.0,-156.0,-6.41
4.0,-152.0,-6.1
4.15,-152.0,-6.12
4.3,-152.0,-6.13
4.46,-152.0,-6.15
4.63,-152.0,-6.16
4.8,-152.0,-6.18
4.98,-152.0,-6.2
5.16,-152.0,-6.22
5.36,-152.0,-6.25
5.55,-152.0,-6.27
5.76,-152.0,-6.3
5.98,-152.0,-6.33
6.2,-152.0,-6.36
6.43,-152.0,-6.4
6.67,-152.0,-6.44
6.91,-152.0,-6.48
7.17,-152.0,-6.53
7.44,-152.0,-6.58
7.71,-152.0,-6.63
8.0,-152.0,-6.69
4.0,-148.0,-6.5
4.15,-148.0,-6.52
4.3,-148.0,-6.53
4.46,-148.0,-6.54
4.63,-148.0,-6.56
4.8,-148.0,-6.58
4.98,-148.0,-6.6
5.16,-148.0,-6.61
5.36,-148.0,-6.64
5.55,-148.0,-6.66
5.76,-148.0,-6.69
5.98,-148.0,-6.71
6.2,-148.0,-6.74
6.43,-148.0,-6.78
6.67,-148.0,-6.81
6.91,-148.0,-6.85
7.17,-148.0,-6.89
7.44,-148.0,-6.94
7.71,-148.0,-6.99
8.0,-148.0,-7.05
4.0,-144.0,-7.0
4.15,-144.0,-7.02
4.3,-144.0,-7.03
4.46,-144.0,-7.04
4.63,-144.0,-7.05
4.8,-144.0,-7.07
4.98,-144.0,-7.09
5.16,-144.0,-7.1
5.36,-144.0,-7.12
5.55,-144.0,-7.15
5.76,-144.0,-7.17
5.98,-144.0,-7.19
6.2,-144.0,-7.22
6.43,-144.0,-7.25
6.67,-144.0,-7.28
6.91,-144.0,-7.32
7.17,-144.0,-7.36
7.44,-144.0,-7.4
7.71,-144.0,-7.44
8.0,-144.0,-7.49
4.0,-140.0,-7.64
4.15,-140.0,-7.65
4.3,-140.0,-7.66
4.46,-140.0,-7.67
4.63,-140.0,-7.68
4.8,-140.0,-7.69
4.98,-140.0,-7.71
5.16,-140.0,-7.72
5.36,-140.0,-7.74
5.55,-140.0,-7.76
5.76,-140.0,-7.78
5.98,-140.0,-7.8
6.2,-140.0,-7.82
6.43,-140.0,-7.85
6.67,-140.0,-7.88
6.91,-140.0,-7.91
7.17,-140.0,-7.94
7.44,-140.0,-7.98
7.71,-140.0,-8.02
8.0,-140.0,-8.06
4.0,-136.0,-8.45
4.15,-136.0,-8.46
4.3,-136.0,-8.47
4.46,-136.0,-8.48
4.63,-136.0,-8.49
4.8,-136.0,-8.5
4.98,-136.0,-8.51
5.16,-136.0,-8.52
5.36,-136.0,-8.54
5.55,-136.0,-8.55
5.76,-136.0,-8.57
5.98,-136.0,-8.59
6.2,-136.0,-8.61
6.43,-136.0,-8.63
6.67,-136.0,-8.65
6.91,-136.0,-8.68
7.17,-136.0,-8.71
7.44,-136.0,-8.74
7.71,-136.0,-8.77
8.0,-136.0,-8.81
4.0,-132.0,-9.55
4.15,-132.0,-9.56
4.3,-132.0,-9.56
4.46,-132.0,-9.57
4.63,-132.0,-9.58
4.8,-132.0,-9.59
4.98,-132.0,-9.59
5.16,-132.0,-9.6
5.36,-132.0,-9.61
5.55,-132.0,-9.62
5.76,-132.0,-9.64
5.98,-132.0,-9.65
6.2,-132.0,-9.66
6.43,-132.0,-9.68
6.67,-132.0,-9.7
6.91,-132.0,-9.72
7.17,-132.0,-9.74
7.44,-132.0,-9.76
7.71,-132.0,-9.78
8.0,-132.0,-9.81
4.0,-130.0,-10.27
4.15,-130.0,-10.27
4.3,-130.0,-10.28
4.46,-130.0,-10.28
4.63,-130.0,-10.29
4.8,-130.0,-10.29
4.98,-130.0,-10.3
5.16,-130.0,-10.31
5.36,-130.0,-10.31
5.55,-130.0,-10.32
5.76,-130.0,-10.33
5.98,-130.0,-10.34
6.2,-130.0,-10.35
6.43,-130.0,-10.36
6.67,-130.0,-10.38
6.91,-130.0,-10.39
7.17,-130.0,-10.41
7.44,-130.0,-10.42
7.71,-130.0,-10.44
8.0,-130.0,-10.47
4.0,-128.0,-11.15
4.15,-128.0,-11.16
4.3,-128.0,-11.16
4.46,-128.0,-11.16
4.63,-128.0,-11.17
4.8,-128.0,-11.17
4.98,-128.0,-11.17
5.16,-128.0,-11.18
5.36,-128.0,-11.18
5.55,-128.0,-11.18
5.76,-128.0,-11.19
5.98,-128.0,-11.2
6.2,-128.0,-11.2
6.43,-128.0,-11.21
6.67,-128.0,-11.22
6.91,-128.0,-11.23
7.17,-128.0,-11.24
7.44,-128.0,-11.25
7.71,-128.0,-11.26
8.0,-128.0,-11.27
4.0,-124.0,-13.95
4.15,-124.0,-13.95
4.3,-124.0,-13.94
4.46,-124.0,-13.93
4.63,-124.0,-13.93
4.8,-124.0,-13.92
4.98,-124.0,-13.91
5.16,-124.0,-13.9
5.36,-124.0,-13.89
5.55,-124.0,-13.88
5.76,-124.0,-13.87
5.98,-124.0,-13.86
6.2,-124.0,-13.85
6.43,-124.0,-13.84
6.67,-124.0,-13.83
6.91,-124.0,-13.82
7.17,-124.0,-13.8
7.44,-124.0,-13.79
7.71,-124.0,-13.78
8.0,-124.0,-13.76
4.0,-120.0,-27.36
4.15,-120.0,-27.05
4.3,-120.0,-26.74
4.46,-120.0,-26.42
4.63,-120.0,-26.11
4.8,-120.0,-25.8
4.98,-120.0,-25.5
5.16,-120.0,-25.19
5.36,-120.0,-24.88
5.55,-120.0,-24.57
5.76,-120.0,-24.26
5.98,-120.0,-23.96
6.2,-120.0,-23.65
6.43,-120.0,-23.35
6.67,-120.0,-23.05
6.91,-120.0,-22.75
7.17,-120.0,-22.45
7.44,-120.0,-22.15
7.71,-120.0,-21.85
8.0,-120.0,-21.56
4.0,-116.0,-14.16
4.15,-116.0,-14.18
4.3,-116.0,-14.2
4.46,-116.0,-14.23
4.63,-116.0,-14.26
4.8,-116.0,-14.29
4.98,-116.0,-14.32
5.16,-116.0,-14.36
5.36,-116.0,-14.4
5.55,-116.0,-14.44
5.76,-116.0,-14.49
5.98,-116.0,-14.54
6.2,-116.0,-14.6
6.43,-116.0,-14.66
6.67,-116.0,-14.72
6.91,-116.0,-14.79
7.17,-116.0,-14.87
7.44,-116.0,-14.96
7.71,-116.0,-15.05
8.0,-116.0,-15.15
4.0,-112.0,-10.95
4.15,-112.0,-10.97
4.3,-112.0,-10.98
4.46,-112.0,-11.0
4.63,-112.0,-11.01
4.8,-112.0,-11.03
4.98,-112.0,-11.05
5.16,-112.0,-11.07
5.36,-112.0,-11.1
5.55,-112.0,-11.12
5.76,-112.0,-11.15
5.98,-112.0,-11.18
6.2,-112.0,-11.21
6.43,-112.0,-11.25
6.67,-112.0,-11.28
6.91,-112.0,-11.32
7.17,-112.0,-11.37
7.44,-112.0,-11.42
7.71,-112.0,-11.47
8.0,-112.0,-11.53
4.0,-108.0,-9.08
4.15,-108.0,-9.09
4.3,-108.0,-9.1
4.46,-108.0,-9.11
4.63,-108.0,-9.12
4.8,-108.0,-9.14
4.98,-108.0,-9.15
5.16,-108.0,-9.17
5.36,-108.0,-9.19
5.55,-108.0,-9.2
5.76,-108.0,-9.22
5.98,-108.0,-9.24
6.2,-108.0,-9.27
6.43,-108.0,-9.29
6.67,-108.0,-9.32
6.91,-108.0,-9.35
7.17,-108.0,-9.38
7.44,-108.0,-9.42
7.71,-108.0,-9.45
8.0,-108.0,-9.49
4.0,-104.0,-7.74
4.15,-104.0,-7.75
4.3,-104.0,-7.76
4.46,-104.0,-7.77
4.63,-104.0,-7.78
4.8,-104.0,-7.79
4.98,-104.0,-7.8
5.16,-104.0,-7.81
5.36,-104.0,-7.82
5.55,-104.0,-7.84
5.76,-104.0,-7.85
5.98,-104.0,-7.87
6.2,-104.0,-7.89
6.43,-104.0,-7.91
6.67,-104.0,-7.93
6.91,-104.0,-7.95
7.17,-104.0,-7.98
7.44,-104.0,-8.0
7.71,-104.0,-8.03
8.0,-104.0,-8.06
4.0,-100.0,-6.7
4.15,-100.0,-6.71
4.3,-100.0,-6.72
4.46,-100.0,-6.72
4.63,-100.0,-6.73
4.8,-100.0,-6.74
4.98,-100.0,-6.75
5.16,-100.0,-6.76
5.36,-100.0,-6.77
5.55,-100.0,-6.78
5.76,-100.0,-6.79
5.98,-100.0,-6.8
6.2,-100.0,-6.82
6.43,-100.0,-6.83
6.67,-100.0,-6.85
6.91,-100.0,-6.87
7.17,-100.0,-6.89
7.44,-100.0,-6.91
7.71,-100.0,-6.93
8.0,-100.0,-6.95
4.0,-96.0,-5.85
4.15,-96.0,-5.86
4.3,-96.0,-5.86
4.46,-96.0,-5.87
4.63,-96.0,-5.87
4.8,-96.0,-5.88
4.98,-96.0,-5.89
5.16,-96.0,-5.89
5.36,-96.0,-5.9
5.55,-96.0,-5.91
5.76,-96.0,-5.92
5.98,-96.0,-5.93
6.2,-96.0,-5.94
6.43,-96.0,-5.95
6.67,-96.0,-5.97
6.91,-96.0,-5.98
7.17,-96.0,-5.99
7.44,-96.0,-6.01
7.71,-96.0,-6.03
8.0,-96.0,-6.05
4.0,-92.0,-5.13
4.15,-92.0,-5.14
4.3,-92.0,-5.14
4.46,-92.0,-5.14
4.63,-92.0,-5.15
4.8,-92.0,-5.15
4.98,-92.0,-5.16
5.16,-92.0,-5.17
5.36,-92.0,-5.17
5.55,-92.0,-5.18
5.76,-92.0,-5.19
5.98,-92.0,-5.19
6.2,-92.0,-5.2
6.43,-92.0,-5.21
6.67,-92.0,-5.22
6.91,-92.0,-5.23
7.17,-92.0,-5.24
7.44,-92.0,-5.26
7.71,-92.0,-5.27
8.0,-92.0,-5.28
4.0,-90.0,-4.81
4.15,-90.0,-4.82
4.3,-90.0,-4.82
4.46,-90.0,-4.82
4.63,-90.0,-4.83
4.8,-90.0,-4.83
4.98,-90.0,-4.84
5.16,-90.0,-4.84
5.36,-90.0,-4.85
5.55,-90.0,-4.85
5.76,-90.0,-4.86
5.98,-90.0,-4.86
6.2,-90.0,-4.87
6.43,-90.0,-4.88
6.67,-90.0,-4.89
6.91,-90.0,-4.9
7.17,-90.0,-4.91
7.44,-90.0,-4.92
7.71,-90.0,-4.93
8.0,-90.0,-4.94
4.0,-88.0,-4.51
4.15,-88.0,-4.52
4.3,-88.0,-4.52
4.46,-88.0,-4.52
4.63,-88.0,-4.53
4.8,-88.0,-4.53
4.98,-88.0,-4.53
5.16,-88.0,-4.54
5.36,-88.0,-4.54
5.55,-88.0,-4.55
5.76,-88.0,-4.55
5.98,-88.0,-4.56
6.2,-88.0,-4.56
6.43,-88.0,-4.57
6.67,-88.0,-4.58
6.91,-88.0,-4.59
7.17,-88.0,-4.6
7.44,-88.0,-4.61
7.71,-88.0,-4.62
8.0,-88.0,-4.63
4.0,-84.0,-3.97
4.15,-84.0,-3.97
4.3,-84.0,-3.98
4.46,-84.0,-3.98
4.63,-84.0,-3.98
4.8,-84.0,-3.98
4.98,-84.0,-3.99
5.16,-84.0,-3.99
5.36,-84.0,-3.99
5.55,-84.0,-4.0
5.76,-84.0,-4.0
5.98,-84.0,-4.0
6.2,-84.0,-4.01
6.43,-84.0,-4.01
6.67,-84.0,-4.02
6.91,-84.0,-4.02
7.17,-84.0,-4.03
7.44,-84.0,-4.04
7.71,-84.0,-4.04
8.0,-84.0,-4.05
4.0,-80.0,-3.49
4.15,-80.0,-3.49
4.3,-80.0,-3.5
4.46,-80.0,-3.5
4.63,-80.0,-3.5
4.8,-80.0,-3.5
4.98,-80.0,-3.5
5.16,-80.0,-3.5
5.36,-80.0,-3.51
5.55,-80.0,-3.51
5.76,-80.0,-3.51
5.98,-80.0,-3.51
6.2,-80.0,-3.52
6.43,-80.0,-3.52
6.67,-80.0,-3.52
6.91,-80.0,-3.53
7.17,-80.0,-3.53
7.44,-80.0,-3.54
7.71,-80.0,-3.54
8.0,-80.0,-3.55
4.0,-76.0,-3.07
4.15,-76.0,-3.07
4.3,-76.0,-3.07
4.46,-76.0,-3.07
4.63,-76.0,-3.07
4.8,-76.0,-3.07
4.98,-76.0,-3.07
5.16,-76.0,-3.07
5.36,-76.0,-3.07
5.55,-76.0,-3.08
5.76,-76.0,-3.08
5.98,-76.0,-3.08
6.2,-76.0,-3.08
6.43,-76.0,-3.08
6.67,-76.0,-3.08
6.91,-76.0,-3.09
7.17,-76.0,-3.09
7.44,-76.0,-3.09
7.71,-76.0,-3.09
8.0,-76.0,-3.1
4.0,-72.0,-2.68
4.15,-72.0,-2.68
4.3,-72.0,-2.68
4.46,-72.0,-2.69
4.63,-72.0,-2.69
4.8,-72.0,-2.69
