freq,val
4.0,4.11
4.15,4.57
4.3,5.02
4.46,5.45
4.63,5.87
4.8,6.27
4.98,6.66
5.16,7.05
5.36,7.45
5.55,7.89
5.76,8.42
5.98,9.26
6.2,11.63
6.43,0.08
6.67,6.14
6.91,7.15
7.17,7.61
7.44,7.89
7.71,8.08
8.0,8.21
