freq,val
4.0,-3.63
4.1,-3.26
4.2,-2.9
4.3,-2.53
4.4,-2.16
4.51,-1.8
4.62,-1.44
4.73,-1.07
4.84,-0.7
4.96,-0.33
5.08,0.04
5.2,0.43
5.33,0.83
5.46,1.25
5.59,1.71
5.72,2.25
5.86,2.92
6.01,3.92
6.15,5.81
6.3,2.36
6.45,-5.41
6.61,-0.81
6.77,0.61
6.93,1.38
7.1,1.91
7.27,2.31
7.45,2.63
7.63,2.9
7.81,3.13
8.0,3.32
